site,person,trial,targ_side_rel,accuracy,rt
Essex,787,17,absent,0,17.932
Essex,787,18,absent,0,4.293
Essex,787,19,absent,1,20.435
Essex,787,20,absent,0,10.334
Essex,787,21,easy,1,12.545
Essex,787,22,absent,1,18.433
Essex,787,23,hard,0,31.506
Essex,787,24,easy,1,31.809
Essex,787,25,absent,1,16.184
Essex,787,26,absent,1,9.78
Essex,787,27,absent,0,5.877
Essex,787,28,absent,1,13.993
Essex,787,29,hard,0,19.858
Essex,787,30,hard,1,3.192
Essex,787,31,absent,1,10.012
Essex,787,32,absent,0,6.976
Essex,787,33,absent,1,13.528
Essex,787,34,absent,0,9.643
Essex,787,35,easy,1,1.248
Essex,787,36,easy,1,2.417
Essex,787,37,hard,1,19.041
Essex,787,38,absent,1,24.303
Essex,787,39,easy,0,17.434
Essex,787,40,absent,1,14.717
Essex,787,41,absent,0,3.226
Essex,787,42,easy,1,12.03
Essex,787,43,absent,1,9.258
Essex,787,44,hard,0,27.403
Essex,787,45,absent,0,16.463
Essex,787,46,absent,0,29.222
Essex,787,47,hard,1,14.455
Essex,787,48,easy,0,22.125
Essex,787,49,hard,0,20.672
Essex,787,50,hard,1,10.286
Essex,787,51,absent,0,23.445
Essex,787,52,easy,1,1.834
Essex,787,53,hard,0,16.777
Essex,787,54,absent,1,22.345
Essex,787,55,absent,1,15.76
Essex,787,56,easy,1,24.936
Essex,787,57,absent,1,20.864
Essex,787,58,hard,1,15.24
Essex,787,59,absent,0,7.68
Essex,787,60,hard,1,9.818
Essex,787,61,hard,1,11.827
Essex,787,62,absent,0,19.342
Essex,787,63,easy,0,24.404
Essex,787,64,hard,1,2.842
Essex,787,65,absent,1,20.312
Essex,787,66,easy,1,19.041
Essex,787,67,absent,1,10.074
Essex,787,68,hard,1,17.425
Essex,787,69,absent,1,16.051
Essex,787,70,absent,0,8.313
Essex,787,71,absent,0,11.073
Essex,787,72,absent,0,5.303
Essex,787,73,easy,1,25.95
Essex,787,74,easy,1,1.269
Essex,787,75,absent,1,9.578
Essex,787,76,easy,1,1.035
Essex,787,77,absent,0,19.529
Essex,787,78,hard,1,25.024
Essex,787,79,easy,1,1.361
Essex,787,80,easy,1,1.556
Essex,787,81,absent,1,27.347
Essex,787,82,easy,1,1.059
Essex,787,83,absent,1,10.061
Essex,787,84,hard,1,17.797
Essex,787,85,hard,1,1.639
Essex,787,86,absent,0,4.129
Essex,787,87,absent,0,17.126
Essex,787,88,absent,1,25.411
Essex,787,89,absent,1,17.862
Essex,787,90,hard,1,30.428
Essex,787,91,absent,1,8.438
Essex,787,92,hard,0,13.535
Essex,787,93,absent,0,7.56
Essex,787,94,hard,0,5.529
Essex,787,95,easy,1,3.392
Essex,787,96,absent,0,28.583
Essex,787,97,easy,1,6.559
Essex,787,98,hard,0,14.001
Essex,787,99,absent,1,13.854
Essex,787,100,absent,1,16.98
Essex,787,101,easy,1,1.103
Essex,787,102,absent,0,5.09
Essex,788,7,easy,1,0.858
Essex,788,8,hard,1,1.862
Essex,788,9,easy,1,0.971
Essex,788,10,hard,1,2.207
Essex,788,11,easy,1,0.835
Essex,788,12,absent,1,5.134
Essex,788,13,absent,1,5.785
Essex,788,14,easy,1,0.899
Essex,788,15,hard,0,5.752
Essex,788,16,absent,1,6.194
Essex,788,17,absent,1,8.333
Essex,788,18,absent,1,9.127
Essex,788,19,absent,1,6.703
Essex,788,20,absent,1,9.078
Essex,788,21,easy,1,0.887
Essex,788,22,absent,1,8.175
Essex,788,23,hard,0,9.565
Essex,788,24,easy,1,1.343
Essex,788,25,absent,0,7.397
Essex,788,26,absent,1,8.873
Essex,788,27,absent,1,7.953
Essex,788,28,absent,1,9.369
Essex,788,29,hard,0,9.889
Essex,788,30,hard,0,11.466
Essex,788,31,absent,1,9.613
Essex,788,32,absent,1,11.923
Essex,788,33,absent,1,12.501
Essex,788,34,absent,1,14.183
Essex,788,35,easy,1,0.899
Essex,788,36,easy,1,0.856
Essex,788,37,hard,1,6.559
Essex,788,38,absent,1,15.16
Essex,788,39,easy,1,1.148
Essex,788,40,absent,1,16.485
Essex,788,41,absent,1,14.508
Essex,788,42,easy,1,1.073
Essex,788,43,absent,1,14.635
Essex,788,44,hard,1,13.986
Essex,788,45,absent,1,18.655
Essex,788,46,absent,1,18.586
Essex,788,47,hard,1,12.456
Essex,788,48,easy,1,3.385
Essex,788,49,hard,0,14.322
Essex,788,50,hard,1,13.298
Essex,788,51,absent,1,14.229
Essex,788,52,easy,1,1.424
Essex,788,53,hard,0,16.883
Essex,788,54,absent,1,18.114
Essex,788,55,absent,1,19.079
Essex,788,56,easy,1,2.053
Essex,788,57,absent,1,24.326
Essex,788,58,hard,1,20.202
Essex,788,59,absent,1,18.488
Essex,788,60,hard,1,11.87
Essex,788,61,hard,1,3.921
Essex,788,62,absent,1,15.4
Essex,788,63,easy,1,1.373
Essex,788,64,hard,0,17.959
Essex,788,65,absent,1,24.844
Essex,788,66,easy,1,1.693
Essex,788,67,absent,1,18.768
Essex,788,68,hard,0,18.97
Essex,788,69,absent,1,19.129
Essex,788,70,absent,1,20.871
Essex,788,71,absent,1,17.846
Essex,788,72,absent,1,19.197
Essex,788,73,easy,1,1.509
Essex,788,74,easy,1,1.312
Essex,788,75,absent,1,20.345
Essex,788,76,easy,1,1.198
Essex,788,77,absent,1,24.23
Essex,788,78,hard,0,17.275
Essex,788,79,easy,1,1.476
Essex,788,80,easy,1,1.187
Essex,788,81,absent,1,17.903
Essex,788,82,easy,1,1.033
Essex,788,83,absent,1,15.815
Essex,788,84,hard,1,6.088
Essex,788,85,hard,0,15.291
Essex,788,86,absent,1,18.081
Essex,788,87,absent,1,20.873
Essex,788,88,absent,1,18.988
Essex,788,89,absent,1,18.728
Essex,788,90,hard,1,5.381
Essex,788,91,absent,1,17.686
Essex,788,92,hard,1,4.371
Essex,788,93,absent,1,19.321
Essex,788,94,hard,0,13.054
Essex,788,95,easy,1,1.043
Essex,788,96,absent,1,16.753
Essex,788,97,easy,1,0.996
Essex,788,98,hard,1,8.232
Essex,788,99,absent,1,23.407
Essex,788,100,absent,1,13.872
Essex,788,101,easy,1,0.779
Essex,788,102,absent,1,15.696
Essex,789,7,easy,1,3.401
Essex,789,8,hard,1,6.225
Essex,789,9,easy,1,10.683
Essex,789,10,hard,1,8.528
Essex,789,11,easy,0,7.536
Essex,789,12,absent,0,3.553
Essex,789,13,absent,0,1.603
Essex,789,14,easy,1,7.178
Essex,789,15,hard,1,7.174
Essex,789,16,absent,0,4.312
Essex,789,17,absent,0,7.734
Essex,789,18,absent,1,10.46
Essex,789,19,absent,0,14.889
Essex,789,20,absent,0,2.164
Essex,789,21,easy,1,5.583
Essex,789,22,absent,0,11.859
Essex,789,23,hard,0,2.064
Essex,789,24,easy,1,1.132
Essex,789,25,absent,0,13.412
Essex,789,26,absent,0,5.84
Essex,789,27,absent,0,10.771
Essex,789,28,absent,1,10.283
Essex,789,29,hard,1,3.381
Essex,789,30,hard,1,6.216
Essex,789,31,absent,0,33.498
Essex,789,32,absent,1,5.383
Essex,789,33,absent,1,6.886
Essex,789,34,absent,0,14.207
Essex,789,35,easy,1,29.105
Essex,789,36,easy,1,17.375
Essex,789,37,hard,1,6.023
Essex,789,38,absent,0,3.58
Essex,789,39,easy,1,20.38
Essex,789,40,absent,0,3.474
Essex,789,41,absent,0,2.749
Essex,789,42,easy,1,5.737
Essex,789,43,absent,1,18.43
Essex,789,44,hard,0,8.773
Essex,789,45,absent,1,16.848
Essex,789,46,absent,0,18.933
Essex,789,47,hard,0,18.431
Essex,789,48,easy,1,10.118
Essex,789,49,hard,0,10.012
Essex,789,50,hard,0,18.828
Essex,789,51,absent,0,6.21
Essex,789,52,easy,0,27.014
Essex,789,53,hard,0,26.705
Essex,789,54,absent,0,4.9
Essex,789,55,absent,0,13.91
Essex,789,56,easy,1,16.434
Essex,789,57,absent,1,20.991
Essex,789,58,hard,0,17.108
Essex,789,59,absent,1,15.842
Essex,789,60,hard,0,19.457
Essex,789,61,hard,1,6.347
Essex,789,62,absent,1,37.655
Essex,789,63,easy,1,13.833
Essex,789,64,hard,0,29.651
Essex,789,65,absent,1,26.912
Essex,789,66,easy,1,2.592
Essex,789,67,absent,1,18.356
Essex,789,68,hard,0,18
Essex,789,69,absent,1,18.333
Essex,789,70,absent,1,15.278
Essex,789,71,absent,0,6.98
Essex,789,72,absent,1,19.033
Essex,789,73,easy,1,12.872
Essex,789,74,easy,1,1.512
Essex,789,75,absent,1,11.094
Essex,789,76,easy,1,3.516
Essex,789,77,absent,1,4.2
Essex,789,78,hard,0,7.394
Essex,789,79,easy,1,2.228
Essex,789,80,easy,1,2.406
Essex,789,81,absent,1,8.92
Essex,789,82,easy,1,1.371
Essex,789,83,absent,1,7.711
Essex,789,84,hard,0,14.152
Essex,789,85,hard,1,1.829
Essex,789,86,absent,1,15.688
Essex,789,87,absent,1,20.548
Essex,789,88,absent,0,4.763
Essex,789,89,absent,1,17.002
Essex,789,90,hard,1,5.153
Essex,789,91,absent,1,11.091
Essex,789,92,hard,1,14.054
Essex,789,93,absent,1,10.853
Essex,789,94,hard,0,7.684
Essex,789,95,easy,1,5.488
Essex,789,96,absent,1,8.908
Essex,789,97,easy,1,6.229
Essex,789,98,hard,0,9.995
Essex,789,99,absent,0,22.499
Essex,789,100,absent,0,5.368
Essex,789,101,easy,1,14.629
Essex,789,102,absent,1,9.952
Essex,790,7,easy,1,3.11
Essex,790,8,hard,1,1.971
Essex,790,9,easy,1,1.185
Essex,790,10,hard,1,3.124
Essex,790,11,easy,1,4.763
Essex,790,12,absent,0,2.356
Essex,790,13,absent,0,2.367
Essex,790,14,easy,1,2.051
Essex,790,15,hard,1,0.727
Essex,790,16,absent,0,4.719
Essex,790,17,absent,0,1.442
Essex,790,18,absent,0,1.473
Essex,790,19,absent,0,1.544
Essex,790,20,absent,0,6.316
Essex,790,21,easy,1,4.005
Essex,790,22,absent,0,3.141
Essex,790,23,hard,1,8.679
Essex,790,24,easy,1,2.57
Essex,790,25,absent,0,2.136
Essex,790,26,absent,0,9.304
Essex,790,27,absent,0,3.379
Essex,790,28,absent,0,17.352
Essex,790,29,hard,1,1.742
Essex,790,30,hard,1,1.753
Essex,790,31,absent,0,3.063
Essex,790,32,absent,0,5.94
Essex,790,33,absent,0,5.107
Essex,790,34,absent,0,2.126
Essex,790,35,easy,1,9.765
Essex,790,36,easy,1,1.691
Essex,790,37,hard,1,7.026
Essex,790,38,absent,0,1.546
Essex,790,39,easy,1,8.696
Essex,790,40,absent,0,6.584
Essex,790,41,absent,0,10.664
Essex,790,42,easy,1,21.687
Essex,790,43,absent,0,5.949
Essex,790,44,hard,1,16.639
Essex,790,45,absent,0,2.819
Essex,790,46,absent,0,5.61
Essex,790,47,hard,1,5.944
Essex,790,48,easy,1,3.731
Essex,790,49,hard,1,1.928
Essex,790,50,hard,1,7.543
Essex,790,51,absent,0,1.131
Essex,790,52,easy,1,0.838
Essex,790,53,hard,1,4.006
Essex,790,54,absent,0,1.639
Essex,790,55,absent,0,5.237
Essex,790,56,easy,1,16.484
Essex,790,57,absent,0,7.437
Essex,790,58,hard,1,6.891
Essex,790,59,absent,0,3.547
Essex,790,60,hard,1,4.35
Essex,790,61,hard,1,4.308
Essex,790,62,absent,0,6.876
Essex,790,63,easy,1,2.156
Essex,790,64,hard,1,5.846
Essex,790,65,absent,0,1.235
Essex,790,66,easy,1,0.782
Essex,790,67,absent,0,0.612
Essex,790,68,hard,1,1.504
Essex,790,69,absent,0,3.09
Essex,790,70,absent,0,1.929
Essex,790,71,absent,0,2.76
Essex,790,72,absent,0,2.415
Essex,790,73,easy,1,5.153
Essex,790,74,easy,1,3.393
Essex,790,75,absent,0,3.392
Essex,790,76,easy,1,3.675
Essex,790,77,absent,0,1.383
Essex,790,78,hard,1,0.799
Essex,790,79,easy,1,3.774
Essex,790,80,easy,1,1.909
Essex,790,81,absent,0,1.442
Essex,790,82,easy,1,10.279
Essex,790,83,absent,0,1.597
Essex,790,84,hard,1,7.726
Essex,790,85,hard,1,2.719
Essex,790,86,absent,0,4.634
Essex,790,87,absent,0,4.147
Essex,790,88,absent,0,0.739
Essex,790,89,absent,0,0.749
Essex,790,90,hard,1,2.72
Essex,790,91,absent,0,1.871
Essex,790,92,hard,1,5.476
Essex,790,93,absent,0,3.433
Essex,790,94,hard,1,18.113
Essex,790,95,easy,1,1.474
Essex,790,96,absent,0,2.562
Essex,790,97,easy,1,5.329
Essex,790,98,hard,1,6.078
Essex,790,99,absent,0,7.13
Essex,790,100,absent,0,2.52
Essex,790,101,easy,1,5.183
Essex,790,102,absent,0,13.538
Essex,791,7,easy,1,6.024
Essex,791,8,hard,1,1.619
Essex,791,9,easy,1,2.321
Essex,791,10,hard,0,7.269
Essex,791,11,easy,1,4.592
Essex,791,12,absent,0,3.495
Essex,791,13,absent,0,2.26
Essex,791,14,easy,1,9.196
Essex,791,15,hard,1,3.474
Essex,791,16,absent,0,3.339
Essex,791,17,absent,1,6.611
Essex,791,18,absent,0,2.787
Essex,791,19,absent,1,4.687
Essex,791,20,absent,1,7.425
Essex,791,21,easy,1,5.504
Essex,791,22,absent,0,5.007
Essex,791,23,hard,1,2.591
Essex,791,24,easy,1,4.117
Essex,791,25,absent,0,13.765
Essex,791,26,absent,1,6.127
Essex,791,27,absent,1,5.809
Essex,791,28,absent,1,9.951
Essex,791,29,hard,0,12.608
Essex,791,30,hard,1,5.398
Essex,791,31,absent,0,3.567
Essex,791,32,absent,0,1.734
Essex,791,33,absent,0,5.387
Essex,791,34,absent,1,2.955
Essex,791,35,easy,0,1.82
Essex,791,36,easy,1,2.241
Essex,791,37,hard,1,1.981
Essex,791,38,absent,0,1.48
Essex,791,39,easy,1,2.768
Essex,791,40,absent,0,1.826
Essex,791,41,absent,0,2.251
Essex,791,42,easy,1,2.238
Essex,791,43,absent,0,2.043
Essex,791,44,hard,0,5.128
Essex,791,45,absent,0,2.708
Essex,791,46,absent,0,3.537
Essex,791,47,hard,1,8.497
Essex,791,48,easy,1,3.181
Essex,791,49,hard,1,3.735
Essex,791,50,hard,1,4.16
Essex,791,51,absent,0,3.774
Essex,791,52,easy,0,1.993
Essex,791,53,hard,1,4.395
Essex,791,54,absent,0,5.297
Essex,791,55,absent,1,13.532
Essex,791,56,easy,1,11.096
Essex,791,57,absent,1,12.057
Essex,791,58,hard,1,9.859
Essex,791,59,absent,1,10.261
Essex,791,60,hard,1,2.522
Essex,791,61,hard,0,14.431
Essex,791,62,absent,0,13.493
Essex,791,63,easy,0,9.55
Essex,791,64,hard,0,19.044
Essex,791,65,absent,1,8.354
Essex,791,66,easy,1,4.382
Essex,791,67,absent,0,17.139
Essex,791,68,hard,0,7.669
Essex,791,69,absent,1,17.752
Essex,791,70,absent,1,12.299
Essex,791,71,absent,1,8.428
Essex,791,72,absent,0,6.033
Essex,791,73,easy,1,9.565
Essex,791,74,easy,1,2.024
Essex,791,75,absent,0,13.408
Essex,791,76,easy,1,2.342
Essex,791,77,absent,1,11.645
Essex,791,78,hard,0,13.007
Essex,791,79,easy,1,6.277
Essex,791,80,easy,1,4.26
Essex,791,81,absent,1,12.619
Essex,791,82,easy,1,1.286
Essex,791,83,absent,1,7.655
Essex,791,84,hard,1,4.73
Essex,791,85,hard,1,6.917
Essex,791,86,absent,1,9.321
Essex,791,87,absent,1,10.062
Essex,791,88,absent,1,13.25
Essex,791,89,absent,0,2.934
Essex,791,90,hard,1,12.927
Essex,791,91,absent,1,12.826
Essex,791,92,hard,0,11.821
Essex,791,93,absent,0,5.083
Essex,791,94,hard,1,16.687
Essex,791,95,easy,1,2.212
Essex,791,96,absent,1,20.365
Essex,791,97,easy,1,1.091
Essex,791,98,hard,0,5.982
Essex,791,99,absent,1,25.227
Essex,791,100,absent,1,12.984
Essex,791,101,easy,1,1.737
Essex,791,102,absent,0,8.372
Essex,792,7,easy,0,13.107
Essex,792,8,hard,0,9.649
Essex,792,9,easy,1,7.326
Essex,792,10,hard,1,6.455
Essex,792,11,easy,1,2.621
Essex,792,12,absent,0,5.473
Essex,792,13,absent,1,8.026
Essex,792,14,easy,1,5.339
Essex,792,15,hard,1,10.844
Essex,792,16,absent,0,4.399
Essex,792,17,absent,0,4.512
Essex,792,18,absent,0,6.224
Essex,792,19,absent,0,6.441
Essex,792,20,absent,0,5.539
Essex,792,21,easy,0,2.967
Essex,792,22,absent,1,26.273
Essex,792,23,hard,0,13.375
Essex,792,24,easy,1,15.609
Essex,792,25,absent,0,9.149
Essex,792,26,absent,0,9.39
Essex,792,27,absent,0,12.942
Essex,792,28,absent,1,6.298
Essex,792,29,hard,0,10.885
Essex,792,30,hard,1,6.692
Essex,792,31,absent,0,9.382
Essex,792,32,absent,0,8.597
Essex,792,33,absent,1,2.24
Essex,792,34,absent,1,4.365
Essex,792,35,easy,1,8.13
Essex,792,36,easy,1,5.084
Essex,792,37,hard,1,2.945
Essex,792,38,absent,0,14.957
Essex,792,39,easy,0,11.684
Essex,792,40,absent,1,6.277
Essex,792,41,absent,1,8.471
Essex,792,42,easy,0,15.985
Essex,792,43,absent,1,18.404
Essex,792,44,hard,0,10.331
Essex,792,45,absent,1,12.744
Essex,792,46,absent,1,8.276
Essex,792,47,hard,1,3.614
Essex,792,48,easy,1,12.6
Essex,792,49,hard,1,11.914
Essex,792,50,hard,0,15.121
Essex,792,51,absent,1,10.391
Essex,792,52,easy,0,12.472
Essex,792,53,hard,0,11.095
Essex,792,54,absent,1,15.286
Essex,792,55,absent,0,5.393
Essex,792,56,easy,1,9.763
Essex,792,57,absent,0,3.532
Essex,792,58,hard,0,7.737
Essex,792,59,absent,0,4.479
Essex,792,60,hard,1,5.435
Essex,792,61,hard,1,4.035
Essex,792,62,absent,0,4.15
Essex,792,63,easy,1,3.943
Essex,792,64,hard,1,5.742
Essex,792,65,absent,1,10.296
Essex,792,66,easy,1,15.391
Essex,792,67,absent,0,5.539
Essex,792,68,hard,1,4.949
Essex,792,69,absent,1,28.977
Essex,792,70,absent,0,6.924
Essex,792,71,absent,0,6.337
Essex,792,72,absent,1,4.537
Essex,792,73,easy,1,2.698
Essex,792,74,easy,0,5.955
Essex,792,75,absent,0,2.284
Essex,792,76,easy,1,17.413
Essex,792,77,absent,1,12.37
Essex,792,78,hard,1,8.121
Essex,792,79,easy,1,2.286
Essex,792,80,easy,0,5.077
Essex,792,81,absent,0,10.027
Essex,792,82,easy,1,17.09
Essex,792,83,absent,1,12.913
Essex,792,84,hard,1,3.446
Essex,792,85,hard,0,7.552
Essex,792,86,absent,1,9.692
Essex,792,87,absent,0,11.41
Essex,792,88,absent,1,30.58
Essex,792,89,absent,0,12.626
Essex,792,90,hard,1,9.565
Essex,792,91,absent,1,8.961
Essex,792,92,hard,1,24.713
Essex,792,93,absent,1,16.996
Essex,792,94,hard,1,8.059
Essex,792,95,easy,1,16.387
Essex,792,96,absent,1,6.69
Essex,792,97,easy,1,10.377
Essex,792,98,hard,1,9.305
Essex,792,99,absent,1,9.527
Essex,792,100,absent,1,6.941
Essex,792,101,easy,1,11.808
Essex,792,102,absent,0,4.503
Essex,793,7,easy,1,1.433
Essex,793,8,hard,1,5.08
Essex,793,9,easy,1,1.526
Essex,793,10,hard,0,7.957
Essex,793,11,easy,1,2
Essex,793,12,absent,0,6.841
Essex,793,13,absent,0,2.395
Essex,793,14,easy,0,2.976
Essex,793,15,hard,1,2.633
Essex,793,16,absent,0,6.029
Essex,793,17,absent,0,1.212
Essex,793,18,absent,0,6.973
Essex,793,19,absent,0,1.899
Essex,793,20,absent,1,2.088
Essex,793,21,easy,1,3.333
Essex,793,22,absent,0,3.033
Essex,793,23,hard,0,2.572
Essex,793,24,easy,1,2.468
Essex,793,25,absent,0,4.759
Essex,793,26,absent,1,3.247
Essex,793,27,absent,1,9.145
Essex,793,28,absent,0,4.147
Essex,793,29,hard,0,8.311
Essex,793,30,hard,1,2.003
Essex,793,31,absent,0,4.428
Essex,793,32,absent,1,3.117
Essex,793,33,absent,0,6.53
Essex,793,34,absent,1,7.9
Essex,793,35,easy,0,2.181
Essex,793,36,easy,0,4.304
Essex,793,37,hard,1,3.334
Essex,793,38,absent,0,1.982
Essex,793,39,easy,0,3.74
Essex,793,40,absent,1,7.009
Essex,793,41,absent,0,13.232
Essex,793,42,easy,0,2.278
Essex,793,43,absent,1,4.183
Essex,793,44,hard,1,4.356
Essex,793,45,absent,0,3.913
Essex,793,46,absent,1,6.138
Essex,793,47,hard,0,9.488
Essex,793,48,easy,0,5.923
Essex,793,49,hard,1,5.764
Essex,793,50,hard,1,6.571
Essex,793,51,absent,0,6.319
Essex,793,52,easy,1,1.664
Essex,793,53,hard,0,5.107
Essex,793,54,absent,0,3.682
Essex,793,55,absent,1,9.427
Essex,793,56,easy,1,10.135
Essex,793,57,absent,0,9.634
Essex,793,58,hard,0,3.377
Essex,793,59,absent,0,2.146
Essex,793,60,hard,1,2.478
Essex,793,61,hard,1,5.246
Essex,793,62,absent,1,15.26
Essex,793,63,easy,1,1.349
Essex,793,64,hard,1,8.199
Essex,793,65,absent,1,15.894
Essex,793,66,easy,1,5.93
Essex,793,67,absent,1,10.846
Essex,793,68,hard,1,17.35
Essex,793,69,absent,1,10.309
Essex,793,70,absent,0,8.683
Essex,793,71,absent,1,16.604
Essex,793,72,absent,0,11.369
Essex,793,73,easy,1,1.564
Essex,793,74,easy,1,2.559
Essex,793,75,absent,1,9.58
Essex,793,76,easy,1,1.221
Essex,793,77,absent,1,8.703
Essex,793,78,hard,0,8.566
Essex,793,79,easy,1,1.307
Essex,793,80,easy,1,1.34
Essex,793,81,absent,1,7.593
Essex,793,82,easy,1,1.131
Essex,793,83,absent,1,5.124
Essex,793,84,hard,1,10.233
Essex,793,85,hard,0,8.932
Essex,793,86,absent,1,11.305
Essex,793,87,absent,1,12.835
Essex,793,88,absent,1,11.734
Essex,793,89,absent,1,11.519
Essex,793,90,hard,1,14.526
Essex,793,91,absent,0,10.89
Essex,793,92,hard,0,14.715
Essex,793,93,absent,1,11.054
Essex,793,94,hard,0,14.085
Essex,793,95,easy,1,7.638
Essex,793,96,absent,0,6.717
Essex,793,97,easy,1,1.124
Essex,793,98,hard,0,14.248
Essex,793,99,absent,1,6.828
Essex,793,100,absent,0,12.742
Essex,793,101,easy,1,1.196
Essex,793,102,absent,1,9.955
Essex,794,7,easy,1,1.089
Essex,794,8,hard,1,13.235
Essex,794,9,easy,1,1.142
Essex,794,10,hard,1,5.178
Essex,794,11,easy,1,0.861
Essex,794,12,absent,0,13.375
Essex,794,13,absent,1,20.379
Essex,794,14,easy,1,1.724
Essex,794,15,hard,0,13.936
Essex,794,16,absent,0,11.384
Essex,794,17,absent,0,10.168
Essex,794,18,absent,0,18.248
Essex,794,19,absent,1,33.272
Essex,794,20,absent,1,32.914
Essex,794,21,easy,1,3.191
Essex,794,22,absent,0,11.048
Essex,794,23,hard,1,19.154
Essex,794,24,easy,1,1.516
Essex,794,25,absent,1,35.505
Essex,794,26,absent,1,42.761
Essex,794,27,absent,1,33.114
Essex,794,28,absent,0,16.934
Essex,794,29,hard,1,36.178
Essex,794,30,hard,1,25.023
Essex,794,31,absent,1,59.183
Essex,794,32,absent,0,35.7
Essex,794,33,absent,0,48.863
Essex,794,34,absent,1,23.603
Essex,794,35,easy,1,1.141
Essex,794,36,easy,1,1.13
Essex,794,37,hard,0,24.773
Essex,794,38,absent,1,31.265
Essex,794,39,easy,0,35.218
Essex,794,40,absent,1,37.871
Essex,794,41,absent,1,33.569
Essex,794,42,easy,1,3.059
Essex,794,43,absent,1,45.184
Essex,794,44,hard,1,22.28
Essex,794,45,absent,0,57.185
Essex,794,46,absent,1,32.793
Essex,794,47,hard,0,25.098
Essex,794,48,easy,1,2.885
Essex,794,49,hard,1,7.816
Essex,794,50,hard,1,38.517
Essex,794,51,absent,0,10.15
Essex,794,52,easy,1,1.662
Essex,794,53,hard,1,24.868
Essex,794,54,absent,0,36.574
Essex,794,55,absent,1,39.907
Essex,794,56,easy,1,3.008
Essex,794,57,absent,1,29.225
Essex,794,58,hard,1,34.458
Essex,794,59,absent,0,22.88
Essex,794,60,hard,1,18.102
Essex,794,61,hard,1,8.786
Essex,794,62,absent,1,36.71
Essex,794,63,easy,1,37.094
Essex,794,64,hard,1,28.048
Essex,794,65,absent,0,31.486
Essex,794,66,easy,1,3.118
Essex,794,67,absent,1,43.808
Essex,794,68,hard,0,26.243
Essex,794,69,absent,1,32.197
Essex,794,70,absent,1,27.059
Essex,794,71,absent,0,25.056
Essex,794,72,absent,1,24.247
Essex,794,73,easy,1,3.482
Essex,794,74,easy,1,1.091
Essex,794,75,absent,0,35.006
Essex,794,76,easy,1,5.186
Essex,794,77,absent,0,10.012
Essex,794,78,hard,0,27.408
Essex,794,79,easy,1,1.816
Essex,794,80,easy,1,1.173
Essex,794,81,absent,1,25.11
Essex,794,82,easy,1,2.49
Essex,794,83,absent,1,24.463
Essex,794,84,hard,1,21.315
Essex,794,85,hard,1,22.648
Essex,794,86,absent,1,29.106
Essex,794,87,absent,1,28.559
Essex,794,88,absent,1,31.342
Essex,794,89,absent,1,22.341
Essex,794,90,hard,0,27.944
Essex,794,91,absent,1,31.393
Essex,794,92,hard,0,33.498
Essex,794,93,absent,1,33.004
Essex,794,94,hard,1,25.269
Essex,794,95,easy,1,1.326
Essex,794,96,absent,1,30.523
Essex,794,97,easy,1,1.733
Essex,794,98,hard,0,29.062
Essex,794,99,absent,1,36.848
Essex,794,100,absent,1,24.936
Essex,794,101,easy,1,1.935
Essex,794,102,absent,1,34.469
Essex,795,7,easy,1,1.464
Essex,795,8,hard,1,1.359
Essex,795,9,easy,1,0.852
Essex,795,10,hard,1,6.233
Essex,795,11,easy,1,2.292
Essex,795,12,absent,0,9.919
Essex,795,13,absent,1,19.167
Essex,795,14,easy,1,2.32
Essex,795,15,hard,1,16.07
Essex,795,16,absent,0,7.338
Essex,795,17,absent,0,1.449
Essex,795,18,absent,0,5.415
Essex,795,19,absent,1,23.945
Essex,795,20,absent,1,21.863
Essex,795,21,easy,1,1.264
Essex,795,22,absent,1,28.073
Essex,795,23,hard,1,8.385
Essex,795,24,easy,1,1.525
Essex,795,25,absent,1,20.081
Essex,795,26,absent,1,25.891
Essex,795,27,absent,1,27.234
Essex,795,28,absent,1,22.616
Essex,795,29,hard,0,26.33
Essex,795,30,hard,0,35.274
Essex,795,31,absent,1,30.885
Essex,795,32,absent,1,31.627
Essex,795,33,absent,1,26.171
Essex,795,34,absent,1,26.53
Essex,795,35,easy,1,1.057
Essex,795,36,easy,1,1.028
Essex,795,37,hard,1,7.133
Essex,795,38,absent,1,28.371
Essex,795,39,easy,1,2.188
Essex,795,40,absent,1,25.649
Essex,795,41,absent,1,26.508
Essex,795,42,easy,1,1.643
Essex,795,43,absent,1,21.212
Essex,795,44,hard,0,21.731
Essex,795,45,absent,1,25.975
Essex,795,46,absent,1,35.364
Essex,795,47,hard,1,19.446
Essex,795,48,easy,1,1.148
Essex,795,49,hard,1,16.996
Essex,795,50,hard,0,19.546
Essex,795,51,absent,1,43.792
Essex,795,52,easy,1,1.298
Essex,795,53,hard,1,10.802
Essex,795,54,absent,1,28.64
Essex,795,55,absent,1,24.606
Essex,795,56,easy,1,3.505
Essex,795,57,absent,1,23.242
Essex,795,58,hard,0,42.872
Essex,795,59,absent,1,41.3
Essex,795,60,hard,0,34.326
Essex,795,61,hard,1,6.168
Essex,795,62,absent,0,27.452
Essex,795,63,easy,1,1.473
Essex,795,64,hard,0,25.751
Essex,795,65,absent,1,49.666
Essex,795,66,easy,1,1.466
Essex,795,67,absent,1,36.853
Essex,795,68,hard,1,12.858
Essex,795,69,absent,1,34.492
Essex,795,70,absent,1,21.241
