condition	 subNum	 trialNo	 fixNo	 xFix	 xFixFlip	 yFix	 targSide	 trialType	 easySide	 accuracy	 RT
linesB	 21	 41	 1	 514	 -2	 377	 absent	 properTrial	 left	 1	 3.999
linesB	 21	 42	 1	 516	 -4	 374	 absent	 properTrial	 left	 1	 6.804
linesB	 21	 43	 1	 508	 -4	 386	 absent	 properTrial	 right	 1	 3.650
linesB	 21	 44	 1	 510	 -2	 385	 absent	 properTrial	 right	 1	 4.758
linesB	 21	 45	 1	 505	 7	 382	 left	 properTrial	 left	 1	 4.415
linesB	 21	 46	 1	 516	 4	 372	 right	 properTrial	 right	 1	 2.271
linesB	 21	 47	 1	 517	 -5	 361	 right	 properTrial	 left	 0	 2.524
linesB	 21	 48	 1	 512	 0	 363	 absent	 properTrial	 right	 1	 3.539
linesB	 21	 49	 1	 519	 7	 374	 right	 properTrial	 right	 1	 1.112
linesB	 21	 50	 1	 514	 -2	 369	 absent	 properTrial	 left	 1	 4.485
linesB	 21	 51	 1	 511	 -1	 392	 absent	 properTrial	 right	 1	 2.677
linesB	 21	 52	 1	 511	 -1	 376	 right	 properTrial	 right	 1	 1.360
linesB	 21	 53	 1	 512	 0	 382	 absent	 properTrial	 right	 1	 3.616
linesB	 21	 54	 1	 512	 0	 385	 left	 properTrial	 right	 0	 5.759
linesB	 21	 55	 1	 506	 6	 362	 absent	 properTrial	 left	 1	 5.407
linesB	 21	 56	 1	 511	 -1	 377	 absent	 properTrial	 right	 0	 6.040
linesB	 21	 57	 1	 508	 -4	 359	 left	 properTrial	 right	 0	 5.054
linesB	 21	 58	 1	 508	 -4	 348	 right	 properTrial	 right	 1	 1.813
linesB	 21	 59	 1	 519	 7	 364	 left	 properTrial	 right	 0	 6.825
linesB	 21	 60	 1	 508	 -4	 351	 left	 properTrial	 right	 0	 10.116
linesB	 21	 61	 1	 512	 0	 365	 absent	 properTrial	 left	 1	 9.225
linesB	 21	 62	 1	 522	 10	 362	 right	 properTrial	 right	 1	 0.902
linesB	 21	 63	 1	 516	 -4	 358	 right	 properTrial	 left	 1	 6.529
linesB	 21	 64	 1	 515	 -3	 375	 absent	 properTrial	 left	 1	 10.308
linesB	 21	 65	 1	 509	 3	 383	 absent	 properTrial	 left	 1	 9.041
linesB	 21	 66	 1	 510	 2	 376	 left	 properTrial	 left	 1	 0.747
linesB	 21	 67	 1	 507	 -5	 378	 absent	 properTrial	 right	 1	 9.935
linesB	 21	 68	 1	 511	 -1	 389	 left	 properTrial	 right	 0	 7.987
linesB	 21	 69	 1	 510	 -2	 382	 absent	 properTrial	 right	 1	 13.786
linesB	 21	 70	 1	 514	 -2	 382	 right	 properTrial	 left	 1	 3.372
linesB	 21	 71	 1	 504	 -8	 395	 left	 properTrial	 right	 0	 10.626
linesB	 21	 72	 1	 505	 7	 373	 absent	 properTrial	 left	 1	 9.618
linesB	 21	 73	 1	 511	 -1	 387	 right	 properTrial	 right	 1	 3.478
linesB	 21	 74	 1	 507	 5	 335	 right	 properTrial	 left	 1	 5.333
linesB	 21	 75	 1	 509	 -3	 382	 absent	 properTrial	 right	 1	 10.539
linesB	 21	 76	 1	 513	 1	 381	 right	 properTrial	 right	 1	 0.928
linesB	 21	 77	 1	 507	 -5	 384	 absent	 properTrial	 right	 1	 10.187
linesB	 21	 78	 1	 505	 -7	 393	 left	 properTrial	 right	 1	 6.513
linesB	 21	 79	 1	 492	 -20	 392	 absent	 properTrial	 right	 1	 10.194
linesB	 21	 80	 1	 500	 -12	 364	 absent	 properTrial	 right	 1	 6.910
linesB	 21	 81	 1	 508	 4	 373	 absent	 properTrial	 left	 1	 9.762
linesB	 21	 82	 1	 506	 6	 385	 absent	 properTrial	 left	 1	 11.783
linesB	 21	 83	 1	 512	 0	 378	 right	 properTrial	 right	 1	 1.663
linesB	 21	 84	 1	 503	 9	 387	 left	 properTrial	 left	 1	 1.297
linesB	 21	 85	 1	 505	 7	 388	 absent	 properTrial	 left	 1	 9.868
linesB	 21	 86	 1	 501	 -11	 379	 right	 properTrial	 right	 1	 0.770
linesB	 21	 87	 1	 510	 2	 384	 absent	 properTrial	 left	 1	 8.237
linesB	 21	 88	 1	 513	 1	 377	 left	 properTrial	 right	 0	 6.950
linesB	 21	 89	 1	 498	 14	 359	 left	 properTrial	 left	 1	 0.828
linesB	 21	 90	 1	 515	 -3	 365	 left	 properTrial	 left	 1	 0.742
linesB	 21	 91	 1	 511	 1	 380	 absent	 properTrial	 left	 1	 11.073
linesB	 21	 92	 1	 505	 7	 395	 left	 properTrial	 left	 1	 0.801
linesB	 21	 93	 1	 511	 1	 366	 absent	 properTrial	 left	 1	 7.020
linesB	 21	 94	 1	 514	 2	 388	 left	 properTrial	 right	 0	 6.780
linesB	 21	 95	 1	 509	 3	 370	 right	 properTrial	 left	 1	 2.349
linesB	 21	 96	 1	 512	 0	 372	 absent	 properTrial	 right	 1	 10.182
linesB	 21	 97	 1	 515	 -3	 370	 absent	 properTrial	 left	 1	 6.861
linesB	 21	 98	 1	 517	 5	 370	 absent	 properTrial	 right	 1	 9.192
linesB	 21	 99	 1	 520	 8	 379	 absent	 properTrial	 right	 1	 9.755
linesB	 21	 100	 1	 513	 1	 387	 left	 properTrial	 right	 0	 10.052
linesB	 21	 101	 1	 508	 -4	 392	 absent	 properTrial	 right	 1	 8.034
linesB	 21	 102	 1	 507	 5	 367	 right	 properTrial	 left	 1	 8.823
linesB	 21	 103	 1	 500	 12	 363	 absent	 properTrial	 left	 1	 14.480
linesB	 21	 104	 1	 506	 -6	 357	 left	 properTrial	 right	 1	 3.557
linesB	 21	 105	 1	 511	 -1	 381	 right	 properTrial	 right	 1	 1.237
linesB	 21	 106	 1	 506	 6	 378	 absent	 properTrial	 left	 0	 5.675
linesB	 21	 107	 1	 505	 7	 364	 left	 properTrial	 left	 1	 0.695
linesB	 21	 108	 1	 509	 3	 364	 right	 properTrial	 left	 1	 4.839
linesB	 21	 109	 1	 505	 -7	 371	 absent	 properTrial	 right	 0	 3.366
linesB	 21	 110	 1	 511	 -1	 362	 absent	 properTrial	 right	 0	 5.444
linesB	 21	 111	 1	 504	 -8	 369	 right	 properTrial	 right	 1	 0.887
linesB	 21	 112	 1	 509	 3	 370	 absent	 properTrial	 left	 1	 3.758
linesB	 22	 17	 1	 516	 -4	 372	 absent	 properTrial	 left	 1	 2.857
linesB	 22	 18	 1	 508	 -4	 393	 left	 properTrial	 right	 1	 2.118
linesB	 22	 19	 1	 509	 -3	 377	 absent	 properTrial	 right	 0	 3.724
linesB	 22	 20	 1	 499	 -13	 400	 absent	 properTrial	 right	 1	 3.096
linesB	 22	 21	 1	 513	 1	 376	 absent	 properTrial	 right	 0	 3.152
linesB	 22	 22	 1	 514	 -2	 388	 absent	 properTrial	 left	 1	 2.436
linesB	 22	 23	 1	 504	 -8	 378	 right	 properTrial	 right	 1	 1.213
linesB	 22	 24	 1	 504	 8	 387	 right	 properTrial	 left	 0	 1.566
linesB	 22	 25	 1	 500	 -12	 386	 left	 properTrial	 right	 1	 2.974
linesB	 22	 26	 1	 510	 2	 404	 absent	 properTrial	 left	 0	 3.566
linesB	 22	 27	 1	 510	 2	 387	 left	 properTrial	 left	 1	 1.149
linesB	 22	 28	 1	 510	 -2	 382	 absent	 properTrial	 right	 1	 1.803
linesB	 22	 29	 1	 501	 11	 378	 right	 properTrial	 left	 0	 2.278
linesB	 22	 30	 1	 512	 0	 379	 left	 properTrial	 left	 1	 4.444
linesB	 22	 31	 1	 525	 13	 418	 absent	 properTrial	 right	 1	 3.598
linesB	 22	 32	 1	 479	 33	 294	 right	 properTrial	 left	 0	 2.235
linesB	 22	 33	 1	 502	 -10	 381	 right	 properTrial	 right	 1	 1.371
linesB	 22	 34	 1	 508	 4	 386	 left	 properTrial	 left	 1	 1.208
linesB	 22	 35	 1	 497	 -15	 378	 absent	 properTrial	 right	 1	 1.232
linesB	 22	 36	 1	 500	 12	 377	 absent	 properTrial	 left	 1	 3.356
linesB	 22	 37	 1	 504	 -8	 381	 left	 properTrial	 right	 0	 2.040
linesB	 22	 38	 1	 497	 -15	 378	 right	 properTrial	 right	 1	 0.939
linesB	 22	 39	 1	 494	 -18	 391	 absent	 properTrial	 right	 1	 1.635
linesB	 22	 40	 1	 499	 13	 388	 absent	 properTrial	 left	 0	 3.057
linesB	 22	 41	 1	 507	 5	 392	 left	 properTrial	 left	 1	 0.968
linesB	 22	 42	 1	 490	 -22	 393	 absent	 properTrial	 right	 1	 1.919
linesB	 22	 43	 1	 492	 20	 393	 right	 properTrial	 left	 0	 1.736
linesB	 22	 44	 1	 497	 15	 397	 absent	 properTrial	 left	 1	 1.579
linesB	 22	 45	 1	 497	 15	 400	 absent	 properTrial	 left	 0	 4.069
linesB	 22	 46	 1	 498	 14	 336	 right	 properTrial	 left	 1	 3.253
linesB	 22	 47	 1	 496	 16	 425	 left	 properTrial	 left	 0	 3.594
linesB	 22	 48	 1	 506	 -6	 411	 right	 properTrial	 right	 1	 1.168
linesB	 22	 49	 1	 497	 -15	 410	 left	 properTrial	 right	 1	 2.478
linesB	 22	 50	 1	 503	 9	 404	 absent	 properTrial	 left	 0	 2.752
linesB	 22	 51	 1	 503	 9	 400	 absent	 properTrial	 left	 1	 3.490
linesB	 22	 52	 1	 517	 -5	 422	 absent	 properTrial	 left	 0	 1.446
linesB	 22	 53	 1	 511	 1	 418	 left	 properTrial	 left	 1	 2.445
linesB	 22	 54	 1	 495	 -17	 407	 absent	 properTrial	 right	 0	 2.127
linesB	 22	 55	 1	 502	 -10	 387	 absent	 properTrial	 right	 1	 4.092
linesB	 22	 56	 1	 494	 18	 410	 right	 properTrial	 left	 0	 3.985
linesB	 22	 57	 1	 498	 -14	 412	 absent	 properTrial	 right	 1	 3.754
linesB	 22	 58	 1	 501	 11	 406	 left	 properTrial	 left	 1	 2.087
linesB	 22	 59	 1	 487	 -25	 404	 absent	 properTrial	 right	 0	 2.466
linesB	 22	 60	 1	 503	 -9	 398	 left	 properTrial	 right	 1	 1.857
linesB	 22	 61	 1	 501	 -11	 396	 right	 properTrial	 right	 1	 2.401
linesB	 22	 62	 1	 493	 19	 397	 right	 properTrial	 left	 1	 1.635
linesB	 22	 63	 1	 491	 21	 401	 absent	 properTrial	 left	 0	 2.283
linesB	 22	 64	 1	 511	 1	 429	 absent	 properTrial	 left	 1	 2.056
linesB	 22	 65	 1	 508	 -4	 384	 right	 properTrial	 right	 1	 1.180
linesB	 22	 66	 1	 512	 0	 400	 absent	 properTrial	 left	 0	 2.588
linesB	 22	 67	 1	 508	 -4	 399	 right	 properTrial	 right	 1	 0.848
linesB	 22	 68	 1	 510	 -2	 399	 left	 properTrial	 right	 0	 1.548
linesB	 22	 69	 1	 512	 0	 417	 left	 properTrial	 right	 1	 2.135
linesB	 22	 70	 1	 508	 -4	 421	 left	 properTrial	 right	 1	 2.371
linesB	 22	 71	 1	 503	 9	 402	 right	 properTrial	 left	 1	 2.053
linesB	 22	 72	 1	 502	 -10	 425	 left	 properTrial	 right	 1	 2.094
linesB	 22	 73	 1	 498	 -14	 405	 absent	 properTrial	 right	 0	 1.390
linesB	 22	 74	 1	 502	 -10	 379	 absent	 properTrial	 right	 0	 1.358
linesB	 22	 75	 1	 500	 -12	 408	 absent	 properTrial	 right	 0	 1.902
linesB	 22	 76	 1	 507	 -5	 403	 absent	 properTrial	 right	 1	 0.722
linesB	 22	 77	 1	 509	 3	 394	 absent	 properTrial	 left	 0	 4.760
linesB	 22	 78	 1	 510	 -2	 413	 absent	 properTrial	 right	 1	 1.561
linesB	 22	 79	 1	 504	 -8	 415	 absent	 properTrial	 right	 0	 5.152
linesB	 22	 80	 1	 506	 -6	 413	 absent	 properTrial	 right	 1	 0.517
linesB	 22	 81	 1	 510	 2	 409	 left	 properTrial	 left	 1	 2.121
linesB	 22	 82	 1	 511	 -1	 428	 right	 properTrial	 right	 1	 1.526
linesB	 22	 83	 1	 499	 13	 403	 absent	 properTrial	 left	 1	 1.640
linesB	 22	 84	 1	 501	 11	 406	 right	 properTrial	 left	 0	 3.489
linesB	 22	 85	 1	 513	 1	 416	 right	 properTrial	 right	 1	 1.342
linesB	 22	 86	 1	 512	 0	 416	 absent	 properTrial	 left	 0	 6.548
linesB	 22	 87	 1	 509	 -3	 417	 right	 properTrial	 right	 1	 0.962
linesB	 22	 88	 1	 512	 0	 392	 absent	 properTrial	 left	 0	 1.600
linesB	 22	 89	 1	 509	 -3	 413	 absent	 properTrial	 right	 0	 1.763
linesB	 22	 90	 1	 503	 -9	 410	 absent	 properTrial	 right	 1	 4.277
linesB	 22	 91	 1	 509	 3	 420	 absent	 properTrial	 left	 1	 4.281
linesB	 22	 92	 1	 506	 6	 410	 absent	 properTrial	 left	 0	 3.798
linesB	 22	 93	 1	 519	 -7	 415	 left	 properTrial	 left	 1	 0.899
linesB	 22	 94	 1	 507	 -5	 402	 absent	 properTrial	 right	 1	 2.595
linesB	 22	 95	 1	 505	 7	 404	 left	 properTrial	 left	 1	 1.323
linesB	 22	 96	 1	 505	 7	 403	 right	 properTrial	 left	 0	 2.669
linesB	 22	 97	 1	 511	 1	 422	 right	 properTrial	 left	 0	 6.477
linesB	 22	 98	 1	 522	 10	 424	 left	 properTrial	 right	 1	 1.694
linesB	 22	 99	 1	 511	 -1	 414	 left	 properTrial	 right	 1	 3.094
linesB	 22	 100	 1	 510	 -2	 419	 right	 properTrial	 right	 1	 1.467
linesB	 22	 101	 1	 510	 -2	 418	 absent	 properTrial	 right	 0	 1.834
linesB	 22	 102	 1	 511	 1	 395	 left	 properTrial	 left	 0	 1.910
linesB	 22	 103	 1	 511	 1	 422	 right	 properTrial	 left	 1	 3.414
linesB	 22	 104	 1	 505	 -7	 404	 right	 properTrial	 right	 1	 0.984
linesB	 22	 105	 1	 512	 0	 404	 absent	 properTrial	 right	 0	 2.849
linesB	 22	 106	 1	 502	 10	 404	 absent	 properTrial	 left	 1	 3.467
linesB	 22	 107	 1	 500	 -12	 401	 left	 properTrial	 right	 1	 2.948
linesB	 22	 108	 1	 505	 -7	 410	 absent	 properTrial	 right	 0	 2.380
linesB	 22	 109	 1	 510	 2	 417	 absent	 properTrial	 left	 1	 3.527
linesB	 22	 110	 1	 503	 -9	 410	 right	 properTrial	 right	 1	 0.998
linesB	 22	 111	 1	 506	 -6	 404	 absent	 properTrial	 right	 1	 4.151
linesB	 22	 112	 1	 514	 2	 404	 absent	 properTrial	 right	 1	 4.532
linesB	 23	 17	 1	 503	 9	 394	 left	 properTrial	 left	 1	 7.227
linesB	 23	 18	 1	 493	 19	 381	 right	 properTrial	 left	 0	 14.220
linesB	 23	 19	 1	 494	 -18	 381	 right	 properTrial	 right	 0	 18.297
linesB	 23	 20	 1	 482	 -30	 374	 left	 properTrial	 right	 1	 2.936
linesB	 23	 21	 1	 491	 21	 386	 left	 properTrial	 left	 1	 1.011
linesB	 23	 22	 1	 501	 -11	 377	 absent	 properTrial	 right	 0	 17.618
linesB	 23	 23	 1	 491	 -21	 385	 absent	 properTrial	 right	 1	 9.897
linesB	 23	 24	 1	 487	 -25	 373	 right	 properTrial	 right	 1	 14.179
linesB	 23	 25	 1	 490	 22	 367	 right	 properTrial	 left	 1	 3.098
linesB	 23	 26	 1	 499	 13	 389	 absent	 properTrial	 left	 0	 3.681
linesB	 23	 27	 1	 487	 25	 388	 absent	 properTrial	 left	 1	 11.658
linesB	 23	 28	 1	 483	 29	 380	 absent	 properTrial	 left	 1	 15.595
linesB	 23	 29	 1	 483	 29	 379	 absent	 properTrial	 left	 0	 4.517
linesB	 23	 30	 1	 492	 -20	 372	 absent	 properTrial	 right	 0	 4.241
linesB	 23	 31	 1	 489	 -23	 386	 right	 properTrial	 right	 1	 16.688
linesB	 23	 32	 1	 495	 17	 390	 absent	 properTrial	 left	 0	 8.664
linesB	 23	 33	 1	 503	 -9	 383	 left	 properTrial	 right	 0	 16.227
linesB	 23	 34	 1	 497	 -15	 383	 right	 properTrial	 right	 1	 11.333
linesB	 23	 35	 1	 501	 11	 383	 absent	 properTrial	 left	 1	 19.929
linesB	 23	 36	 1	 497	 15	 383	 absent	 properTrial	 left	 0	 4.697
linesB	 23	 37	 1	 490	 22	 382	 absent	 properTrial	 left	 0	 2.103
linesB	 23	 38	 1	 490	 -22	 393	 absent	 properTrial	 right	 1	 17.160
linesB	 23	 39	 1	 488	 -24	 392	 left	 properTrial	 right	 0	 15.262
linesB	 23	 40	 1	 487	 -25	 385	 left	 properTrial	 right	 0	 16.449
linesB	 23	 41	 1	 511	 1	 364	 absent	 properTrial	 left	 1	 18.083
linesB	 23	 42	 1	 493	 19	 357	 absent	 properTrial	 left	 1	 17.365
linesB	 23	 43	 1	 489	 -23	 373	 absent	 properTrial	 right	 1	 20.568
linesB	 23	 44	 1	 496	 -16	 370	 absent	 properTrial	 right	 1	 22.372
linesB	 23	 45	 1	 492	 20	 367	 left	 properTrial	 left	 0	 20.493
linesB	 23	 46	 1	 502	 -10	 350	 right	 properTrial	 right	 1	 3.288
linesB	 23	 47	 1	 493	 19	 366	 right	 properTrial	 left	 1	 22.414
linesB	 23	 48	 1	 489	 -23	 372	 absent	 properTrial	 right	 1	 22.658
linesB	 23	 49	 1	 499	 -13	 360	 right	 properTrial	 right	 1	 1.124
linesB	 23	 50	 1	 495	 17	 367	 absent	 properTrial	 left	 1	 21.838
linesB	 23	 51	 1	 501	 -11	 378	 absent	 properTrial	 right	 1	 13.430
linesB	 23	 52	 1	 506	 -6	 362	 right	 properTrial	 right	 1	 1.390
linesB	 23	 53	 1	 508	 -4	 380	 absent	 properTrial	 right	 1	 16.292
linesB	 23	 54	 1	 504	 -8	 367	 left	 properTrial	 right	 0	 17.368
linesB	 23	 55	 1	 501	 11	 358	 absent	 properTrial	 left	 1	 15.141
linesB	 23	 56	 1	 488	 -24	 365	 absent	 properTrial	 right	 1	 20.141
linesB	 23	 57	 1	 490	 -22	 383	 left	 properTrial	 right	 1	 13.476
linesB	 23	 58	 1	 499	 -13	 365	 right	 properTrial	 right	 1	 2.742
linesB	 23	 59	 1	 504	 -8	 378	 left	 properTrial	 right	 1	 29.523
linesB	 23	 60	 1	 492	 -20	 352	 left	 properTrial	 right	 0	 21.672
linesB	 23	 61	 1	 495	 17	 381	 absent	 properTrial	 left	 0	 10.760
linesB	 23	 62	 1	 502	 -10	 370	 right	 properTrial	 right	 1	 2.537
linesB	 23	 63	 1	 490	 22	 386	 right	 properTrial	 left	 0	 24.177
linesB	 23	 64	 1	 490	 22	 375	 absent	 properTrial	 left	 1	 22.910
linesB	 23	 65	 1	 523	 -11	 347	 absent	 properTrial	 left	 1	 21.019
linesB	 23	 66	 1	 521	 -9	 371	 left	 properTrial	 left	 1	 1.415
linesB	 23	 67	 1	 532	 20	 351	 absent	 properTrial	 right	 1	 21.913
linesB	 23	 68	 1	 512	 0	 341	 left	 properTrial	 right	 0	 25.006
linesB	 23	 69	 1	 518	 6	 361	 absent	 properTrial	 right	 1	 18.557
linesB	 23	 70	 1	 533	 -21	 345	 right	 properTrial	 left	 0	 18.370
linesB	 23	 71	 1	 498	 -14	 359	 left	 properTrial	 right	 0	 21.722
linesB	 23	 72	 1	 505	 7	 346	 absent	 properTrial	 left	 1	 16.604
linesB	 23	 73	 1	 504	 -8	 362	 right	 properTrial	 right	 1	 1.812
linesB	 23	 74	 1	 503	 9	 363	 right	 properTrial	 left	 0	 11.270
linesB	 23	 75	 1	 505	 -7	 363	 absent	 properTrial	 right	 1	 20.476
linesB	 23	 76	 1	 506	 -6	 341	 right	 properTrial	 right	 1	 1.007
linesB	 23	 77	 1	 505	 -7	 353	 absent	 properTrial	 right	 1	 15.396
linesB	 23	 78	 1	 518	 6	 355	 left	 properTrial	 right	 0	 11.511
linesB	 23	 79	 1	 502	 -10	 355	 absent	 properTrial	 right	 1	 18.110
linesB	 23	 80	 1	 516	 4	 349	 absent	 properTrial	 right	 1	 20.899
linesB	 23	 81	 1	 519	 -7	 345	 absent	 properTrial	 left	 1	 20.115
linesB	 23	 82	 1	 519	 -7	 339	 absent	 properTrial	 left	 1	 21.592
linesB	 23	 83	 1	 520	 8	 360	 right	 properTrial	 right	 1	 2.255
linesB	 23	 84	 1	 511	 1	 352	 left	 properTrial	 left	 1	 1.758
linesB	 23	 85	 1	 526	 -14	 350	 absent	 properTrial	 left	 1	 21.150
linesB	 23	 86	 1	 518	 6	 362	 right	 properTrial	 right	 1	 0.859
linesB	 23	 87	 1	 527	 -15	 340	 absent	 properTrial	 left	 1	 24.829
linesB	 23	 88	 1	 527	 15	 357	 left	 properTrial	 right	 1	 2.456
linesB	 23	 89	 1	 513	 -1	 368	 left	 properTrial	 left	 1	 1.006
linesB	 23	 90	 1	 520	 -8	 371	 left	 properTrial	 left	 1	 1.098
linesB	 23	 91	 1	 521	 -9	 364	 absent	 properTrial	 left	 1	 16.802
linesB	 23	 92	 1	 519	 -7	 357	 left	 properTrial	 left	 1	 1.732
linesB	 23	 93	 1	 516	 -4	 360	 absent	 properTrial	 left	 1	 13.557
linesB	 23	 94	 1	 520	 8	 352	 left	 properTrial	 right	 0	 12.450
linesB	 23	 95	 1	 511	 1	 360	 right	 properTrial	 left	 1	 5.058
linesB	 23	 96	 1	 515	 3	 334	 absent	 properTrial	 right	 1	 26.617
linesB	 23	 97	 1	 511	 1	 364	 absent	 properTrial	 left	 1	 17.564
linesB	 23	 98	 1	 506	 -6	 363	 absent	 properTrial	 right	 1	 15.204
linesB	 23	 99	 1	 506	 -6	 362	 absent	 properTrial	 right	 1	 12.954
linesB	 23	 100	 1	 512	 0	 351	 left	 properTrial	 right	 0	 12.336
linesB	 23	 101	 1	 515	 3	 350	 absent	 properTrial	 right	 1	 18.474
linesB	 23	 102	 1	 505	 7	 374	 right	 properTrial	 left	 0	 20.183
linesB	 23	 103	 1	 501	 11	 359	 absent	 properTrial	 left	 1	 26.068
linesB	 23	 104	 1	 528	 16	 366	 left	 properTrial	 right	 1	 1.918
linesB	 23	 105	 1	 525	 13	 378	 right	 properTrial	 right	 1	 0.956
linesB	 23	 106	 1	 517	 -5	 375	 absent	 properTrial	 left	 1	 25.934
linesB	 23	 107	 1	 509	 3	 369	 left	 properTrial	 left	 1	 0.915
linesB	 23	 108	 1	 504	 8	 365	 right	 properTrial	 left	 0	 11.528
linesB	 23	 109	 1	 502	 -10	 352	 absent	 properTrial	 right	 1	 19.041
linesB	 23	 110	 1	 512	 0	 354	 absent	 properTrial	 right	 1	 13.321
linesB	 23	 111	 1	 507	 -5	 355	 right	 properTrial	 right	 1	 0.897
linesB	 23	 112	 1	 514	 -2	 351	 absent	 properTrial	 left	 1	 15.867
linesB	 24	 17	 1	 504	 -8	 399	 absent	 properTrial	 right	 0	 1.497
linesB	 24	 18	 1	 510	 2	 405	 absent	 properTrial	 left	 1	 5.260
linesB	 24	 19	 1	 494	 -18	 394	 absent	 properTrial	 right	 1	 8.999
linesB	 24	 20	 1	 486	 -26	 372	 absent	 properTrial	 right	 1	 8.656
linesB	 24	 21	 1	 497	 -15	 382	 absent	 properTrial	 right	 1	 10.320
linesB	 24	 22	 1	 490	 -22	 377	 left	 properTrial	 right	 0	 9.866
linesB	 24	 23	 1	 479	 33	 403	 left	 properTrial	 left	 1	 1.785
linesB	 24	 24	 1	 495	 -17	 380	 absent	 properTrial	 right	 1	 13.788
linesB	 24	 25	 1	 395	 117	 288	 right	 properTrial	 left	 0	 10.375
linesB	 24	 26	 1	 489	 23	 413	 absent	 properTrial	 left	 1	 8.888
linesB	 24	 27	 1	 516	 4	 406	 left	 properTrial	 right	 0	 8.764
linesB	 24	 28	 1	 510	 -2	 426	 absent	 properTrial	 right	 1	 9.850
linesB	 24	 29	 1	 506	 -6	 383	 absent	 properTrial	 right	 1	 14.709
linesB	 24	 30	 1	 466	 -46	 314	 right	 properTrial	 right	 1	 1.108
linesB	 24	 31	 1	 503	 -9	 374	 absent	 properTrial	 right	 1	 15.268
linesB	 24	 32	 1	 355	 157	 291	 left	 properTrial	 left	 1	 0.891
linesB	 24	 33	 1	 499	 -13	 340	 absent	 properTrial	 right	 1	 10.271
linesB	 24	 34	 1	 486	 -26	 362	 left	 properTrial	 right	 0	 10.288
linesB	 24	 35	 1	 484	 28	 363	 right	 properTrial	 left	 0	 14.649
linesB	 24	 36	 1	 510	 -2	 380	 left	 properTrial	 right	 0	 8.686
linesB	 24	 37	 1	 491	 21	 404	 absent	 properTrial	 left	 0	 7.155
linesB	 24	 38	 1	 499	 13	 393	 left	 properTrial	 left	 1	 0.942
linesB	 24	 39	 1	 514	 2	 370	 right	 properTrial	 right	 1	 1.303
linesB	 24	 40	 1	 512	 0	 367	 left	 properTrial	 left	 1	 1.027
linesB	 24	 41	 1	 488	 24	 343	 right	 properTrial	 left	 1	 8.208
linesB	 24	 42	 1	 501	 11	 334	 absent	 properTrial	 left	 1	 8.686
linesB	 24	 43	 1	 488	 24	 343	 absent	 properTrial	 left	 1	 10.586
linesB	 24	 44	 1	 482	 30	 345	 right	 properTrial	 left	 0	 8.943
linesB	 24	 45	 1	 501	 -11	 343	 absent	 properTrial	 right	 1	 10.617
linesB	 24	 46	 1	 504	 8	 340	 absent	 properTrial	 left	 1	 12.190
linesB	 24	 47	 1	 490	 -22	 338	 absent	 properTrial	 right	 1	 12.629
linesB	 24	 48	 1	 492	 -20	 335	 absent	 properTrial	 right	 1	 10.769
linesB	 24	 49	 1	 486	 26	 332	 absent	 properTrial	 left	 0	 12.589
linesB	 24	 50	 1	 491	 21	 342	 absent	 properTrial	 left	 1	 8.371
linesB	 24	 51	 1	 495	 17	 386	 absent	 properTrial	 left	 0	 5.052
linesB	 24	 52	 1	 484	 28	 369	 right	 properTrial	 left	 1	 6.538
linesB	 24	 53	 1	 487	 25	 358	 right	 properTrial	 left	 0	 8.439
linesB	 24	 54	 1	 489	 -23	 346	 absent	 properTrial	 right	 1	 12.384
linesB	 24	 55	 1	 468	 44	 287	 left	 properTrial	 left	 1	 0.667
linesB	 24	 56	 1	 501	 11	 343	 absent	 properTrial	 left	 1	 6.978
linesB	 24	 57	 1	 491	 -21	 356	 right	 properTrial	 right	 1	 0.922
linesB	 24	 58	 1	 494	 18	 368	 left	 properTrial	 left	 1	 0.737
linesB	 24	 59	 1	 500	 -12	 361	 right	 properTrial	 right	 1	 1.079
linesB	 24	 60	 1	 494	 -18	 371	 absent	 properTrial	 right	 1	 8.461
linesB	 24	 61	 1	 486	 26	 345	 right	 properTrial	 left	 0	 6.555
linesB	 24	 62	 1	 469	 -43	 356	 right	 properTrial	 right	 1	 0.799
linesB	 24	 63	 1	 498	 -14	 354	 left	 properTrial	 right	 0	 10.611
linesB	 24	 64	 1	 488	 24	 353	 left	 properTrial	 left	 1	 0.963
linesB	 24	 65	 1	 487	 -25	 338	 absent	 properTrial	 right	 1	 5.991
linesB	 24	 66	 1	 493	 19	 336	 left	 properTrial	 left	 1	 0.654
linesB	 24	 67	 1	 485	 27	 346	 right	 properTrial	 left	 1	 3.936
linesB	 24	 68	 1	 494	 -18	 336	 absent	 properTrial	 right	 1	 10.294
linesB	 24	 69	 1	 485	 27	 353	 left	 properTrial	 left	 1	 0.686
linesB	 24	 70	 1	 499	 -13	 339	 right	 properTrial	 right	 1	 2.016
linesB	 24	 71	 1	 492	 -20	 344	 absent	 properTrial	 right	 1	 4.680
linesB	 24	 72	 1	 480	 32	 336	 absent	 properTrial	 left	 1	 9.008
linesB	 24	 73	 1	 496	 -16	 355	 absent	 properTrial	 right	 1	 7.192
linesB	 24	 74	 1	 482	 30	 354	 absent	 properTrial	 left	 1	 5.227
linesB	 24	 75	 1	 500	 -12	 386	 absent	 properTrial	 right	 1	 10.342
linesB	 24	 76	 1	 494	 18	 349	 absent	 properTrial	 left	 1	 9.851
